149.57587235331397,56.441603714350585,0
94.90407000947727,53.43193077325017,0
122.94272113405582,41.031447444060184,0
94.46309374838272,29.404040674550547,0
119.972688396989,29.888469939552383,0
119.16840985790391,22.107288640580023,0
96.75444086279843,21.062866253266534,0
145.3530498207593,17.788696738034773,0
131.66949964308748,17.253312323764277,0
111.82644763938562,15.923133775631998,0
127.63361711111875,15.358024608953981,0
118.4027231725839,11.555701025112146,0
107.0861506234269,10.960559177492911,0
103.49134185462663,10.275009091631171,0
83.48464942527866,9.158648765238905,0
128.6154758978984,10.560645522866887,0
107.50277967405349,7.760130288027072,0
87.5334911502352,7.01782639900209,0
116.12784175433445,6.386959065694207,0
168.9294892029319,5.273913688465451,0
105.65400101174379,3.1621834192014244,0
136.57270642485537,3.802601090779741,0
149.78771785029528,4.053538690960816,0
125.79654455286484,1.8368974633063466,0
143.39073187221004,1.6256290033186493,0
98.78272411033925,-0.24370753822207547,0
130.92764362408735,0.36654622757280464,0
125.90771032149382,0.15682434243183785,0
155.1041653793844,0.7267283472611954,0
106.66403612669322,-1.99448435254655,0
110.21684003826017,-2.31812018036133,0
123.86821396294334,-3.361238452988921,0
121.91381845184924,-3.7347225514658398,0
107.0665200860022,-4.643401806559174,0
113.07702267304116,-6.064998529594554,0
150.140216522027,-5.306620009559666,0
130.40372847850526,-7.619096667517226,0
146.34834719891546,-8.661982102124435,0
101.65720733935262,-11.112002561405365,0
96.72110892872318,-11.751671156075084,0
96.61017679334984,-13.163254652574487,0
132.0968356212935,-12.168474541556499,0
104.19648633004911,-17.690868481041534,0
158.72606841410115,-16.153081879971296,0
122.0305615728249,-20.44713587540726,0
126.95675379932376,-20.803253483132963,0
120.94243439375579,-28.047958235427657,0
112.29988924097371,-31.11395546848611,0
116.80028301809345,-34.83661242177971,0
83.82215943896432,-36.6858224849405,0
483.33536154329806,-24.261874849752303,1
463.6563309089333,63.292618823149034,1
450.6684103210811,110.67357379155068,1
461.28694691174184,42.39949087205326,1
446.71283699341154,11.155783611066726,1
426.89389780636736,91.5509550619625,1
427.96874385386207,64.49183418724482,1
448.97925981561445,-93.05870028869944,1
437.18671881422904,-35.35307391125875,1
424.2044297943041,9.514359514973982,1
432.3428562999593,-48.72051071491262,1
406.9931109317006,84.10168747222025,1
412.1758015843476,39.260342574332604,1
403.76956345351147,57.16940889974602,1
408.4138866005169,-9.023832032461499,1
408.99511815420493,-20.959704477885268,1
405.5482711559117,-0.33893190834741205,1
409.81826912631107,-27.645526910192345,1
402.4380222050858,10.495770409089372,1
409.50400551002093,-46.54615299525275,1
387.42901010184505,84.83770834047662,1
414.27242497807845,-88.72160426244552,1
392.5841026131721,0.4475067146679663,1
390.70379631595495,-0.11548232992256402,1
384.9035427971152,24.739944613731137,1
370.261177744495,115.78786853751478,1
388.1076535512486,-9.296609710513824,1
390.53951305503887,-25.08076390581737,1
362.92614402323716,144.59156542150242,1
392.30915733513854,-41.69610643310581,1
389.5864631149459,-26.118576176695257,1
386.1428521488001,-11.07193737602556,1
376.825550385479,45.68032873978194,1
379.9640990149979,23.55459855407521,1
387.72003576244697,-28.838973197840637,1
385.4106319460091,-24.596743621950935,1
383.887266860603,-18.98603464262517,1
388.2364285744414,-48.2529256861264,1
377.1259650352012,18.292144096828515,1
385.5722793901631,-40.78383329548241,1
370.2540578104108,50.47063877165823,1
369.45417018255824,47.32980932611466,1
369.5071182854536,31.056617794290105,1
368.4809964990339,35.200945939707225,1
382.31974654537765,-53.27506419082739,1
358.28848646882113,96.17121500774539,1
370.91851840595154,8.862014776635588,1
375.3221759542372,-19.737568345882067,1
376.55306958839003,-32.08159387328271,1
