userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A2FHJCRBRP7VH4 ,0,2,2,pos,7,14.319
A2FHJCRBRP7VH4 ,27,5,1,num,8,11.518
A2FHJCRBRP7VH4 ,12,2,0,pos,8,16.874
A2FHJCRBRP7VH4 ,21,5,2,num,8,41.312
A2FHJCRBRP7VH4 ,29,1,1,num,8,8.928
A2FHJCRBRP7VH4 ,15,5,0,pos,8,13.841
A2FHJCRBRP7VH4 ,60,-1,2,center position,6,10.045
A2FHJCRBRP7VH4 ,34,0,0,num,7,10.715
A2FHJCRBRP7VH4 ,1,3,2,pos,7,17.476
A2FHJCRBRP7VH4 ,20,4,2,num,8,6.618
A2FHJCRBRP7VH4 ,7,3,1,pos,8,14.643
A2FHJCRBRP7VH4 ,5,1,2,pos,8,10.132
A2FHJCRBRP7VH4 ,10,0,1,pos,8,15.06
A2FHJCRBRP7VH4 ,13,3,0,pos,8,12.413
A2FHJCRBRP7VH4 ,14,4,0,pos,8,22.469
A2FHJCRBRP7VH4 ,32,-1,2,shape,6,9.593
A2FHJCRBRP7VH4 ,22,0,2,num,0,60
A2FHJCRBRP7VH4 ,62,-1,2,center position,6,9.355
A2FHJCRBRP7VH4 ,23,1,2,num,8,13.425
A2FHJCRBRP7VH4 ,17,1,0,pos,7,10.655
A2FHJCRBRP7VH4 ,8,4,1,pos,8,24.558
A2FHJCRBRP7VH4 ,35,1,0,num,7,41.41
A2FHJCRBRP7VH4 ,3,5,2,pos,8,7.435
A2FHJCRBRP7VH4 ,33,5,0,num,7,19.416
A2FHJCRBRP7VH4 ,9,5,1,pos,8,7.022
A2FHJCRBRP7VH4 ,4,0,2,pos,7,6.402
A2FHJCRBRP7VH4 ,3,-1,2,point number,6,6.898
A2FHJCRBRP7VH4 ,6,2,1,pos,7,11.434
A2FHJCRBRP7VH4 ,28,0,1,num,8,35.026
A2FHJCRBRP7VH4 ,18,2,2,num,7,5.434
A2FHJCRBRP7VH4 ,11,1,1,pos,8,7.748
A2FHJCRBRP7VH4 ,30,2,0,num,7,25.913
A2FHJCRBRP7VH4 ,19,3,2,num,8,9.605
A2FHJCRBRP7VH4 ,25,3,1,num,8,10.633
A2FHJCRBRP7VH4 ,31,3,0,num,8,17.082
A2FHJCRBRP7VH4 ,32,4,0,num,8,9.759
A2FHJCRBRP7VH4 ,16,0,0,pos,7,15.123
A2FHJCRBRP7VH4 ,2,4,2,pos,8,9.474
A2FHJCRBRP7VH4 ,26,4,1,num,8,19.39
A2FHJCRBRP7VH4 ,24,2,1,num,8,10.343
