userName,fileId,conditionId,changeMagnitude,changeType,userResult,totalTime
A1GZ4Y5HNBTCES,0,5,2,pos,8,6.882
A1GZ4Y5HNBTCES,27,2,1,num,6,11.446
A1GZ4Y5HNBTCES,12,5,0,pos,8,5.157
A1GZ4Y5HNBTCES,21,2,2,num,7,7.926
A1GZ4Y5HNBTCES,29,4,1,num,8,4.166
A1GZ4Y5HNBTCES,15,2,0,pos,5,6.402
A1GZ4Y5HNBTCES,60,-1,2,center position,5,3.238
A1GZ4Y5HNBTCES,34,3,0,num,8,4.852
A1GZ4Y5HNBTCES,1,0,2,pos,8,5.628
A1GZ4Y5HNBTCES,20,1,2,num,8,5.531
A1GZ4Y5HNBTCES,7,0,1,pos,8,4.774
A1GZ4Y5HNBTCES,5,4,2,pos,8,6.481
A1GZ4Y5HNBTCES,10,3,1,pos,8,7.015
A1GZ4Y5HNBTCES,13,0,0,pos,7,10.478
A1GZ4Y5HNBTCES,14,1,0,pos,8,9.421
A1GZ4Y5HNBTCES,32,-1,2,shape,6,5.513
A1GZ4Y5HNBTCES,22,3,2,num,8,7.335
A1GZ4Y5HNBTCES,62,-1,2,center position,6,3.933
A1GZ4Y5HNBTCES,23,4,2,num,7,6.266
A1GZ4Y5HNBTCES,17,4,0,pos,7,9.246
A1GZ4Y5HNBTCES,8,1,1,pos,8,10.909
A1GZ4Y5HNBTCES,35,4,0,num,8,5.625
A1GZ4Y5HNBTCES,3,2,2,pos,7,5.385
A1GZ4Y5HNBTCES,33,2,0,num,8,9.515
A1GZ4Y5HNBTCES,9,2,1,pos,7,7.51
A1GZ4Y5HNBTCES,4,3,2,pos,8,4.233
A1GZ4Y5HNBTCES,3,-1,2,point number,6,7.236
A1GZ4Y5HNBTCES,6,5,1,pos,8,6.159
A1GZ4Y5HNBTCES,28,3,1,num,7,12.009
A1GZ4Y5HNBTCES,18,5,2,num,8,6.368
A1GZ4Y5HNBTCES,11,4,1,pos,8,4.04
A1GZ4Y5HNBTCES,30,5,0,num,7,6.409
A1GZ4Y5HNBTCES,19,0,2,num,8,4.139
A1GZ4Y5HNBTCES,25,0,1,num,7,5.62
A1GZ4Y5HNBTCES,31,0,0,num,7,5.497
A1GZ4Y5HNBTCES,32,1,0,num,8,6.585
A1GZ4Y5HNBTCES,16,3,0,pos,8,6.22
A1GZ4Y5HNBTCES,2,1,2,pos,8,6.506
A1GZ4Y5HNBTCES,26,1,1,num,7,7.725
A1GZ4Y5HNBTCES,24,5,1,num,8,6.252
